ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,tg:mpmph:75,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,tg:mpmph:75,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,tg:mpmph:75,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,tg:mpmph:75,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Brieven die te maken hebben met de Officina Plantiniana uit de collectie van de Familie Renette.     
1) Brief van Charles de l'Ecluse naar Jan I Moretus (09/04/1593)     
2) Brief van Charles de l'Ecluse naar Jan I Moretus (03/10/1593)     
3) Brief Johannes Bleuwart aan Balthasar Moretus (07/11/1614)     
4) Brief van Adriaen de Marselaer aan Justus Lipsius (1603)      
5) Brief aan Jan I Moretus (04/05/1591)     
6) Brief aan Jan I Moretus (s.d.)     
7) Brief van Johannes Bleuwart aan Balthasar Moretus (02/04/1613)     
8) Brief van Guilielmus Wargnirius aan Balthasar Moretus [01 december?? 1610]      
9) Brief van Guillaume LeBé aan een Moretus-lid (1599)     
10) Brief van Justus Lipsius naar Jan I Moretus [... 1602]     
11) Brief van Justus Lipsius naar [Jan Moretus] (18/09/1604)     
12) Brief van Abraham Ortelius naar Justus Lipsius [.... 1592]     
13) Brief van Justus Lipsius naar een Moretus-lid [... 1604]
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000064,referentienummer,False,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:75,brocade id,False,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:75/N,brocade url,False,,,,,,,,,,,,,,
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,tg:mpmph:75,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7ba7b2c9-768c-5148-98cd-5b5669f97f16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""112729c3-97fa-43ad-96df-a5d813f9e7e6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:89,https://data.museumplantinmoretus.be/ark:/11975/136b5024-824a-5852-aade-a50bef89e1b1,Foto's,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,Places,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""54cc61b8-d815-4c77-b442-2871f21d36c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d494929-c57d-476d-8fb5-000f9a7c511d"", ""inverseOntologyProperty"": """"}]"
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Epreuve de lettres, fleurons, signes, & autres caracteres d'imprimerie qui se fondent dans les trois fonderies des frères Ploos van Amstel* (Gebroeders Ploos van Amstel, Amsterdam 1767)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000078,referentienummer,False,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:89,brocade id,False,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:89/N,brocade url,False,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""83d22bbb-ed76-5e38-b341-abea61ef1beb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eeb39e80-b0df-4948-adc7-fcc61b586f9d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:109,https://data.museumplantinmoretus.be/ark:/11975/1616a1ee-ecef-5dc0-a725-4482623bfc55,Foto's,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,Places,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""880744cd-8da2-4c18-adab-f52d508cc5e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b92c878-3bf9-47d7-8a5a-6edd5e095f34"", ""inverseOntologyProperty"": """"}]"
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proeven van letteren die gevonden worden in de ouds beroemde lettergieterye van wylen de heeren Voskens en Clerk, nu van A. G. Mappa* = *Epreuves de caracteres qui se trouvents dans la tres celèbre fonderie de feu mesieurs Voskens et Clerk, presentement de A. G. Mappa* (A.G. Mappa, Rotterdam 1781)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000098,referentienummer,False,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:109,brocade id,False,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:109/N,brocade url,False,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""66327336-304a-5178-94b7-50b003153994"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d3aee79-5856-42b5-be6e-b9877362a0ea"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:104,https://data.museumplantinmoretus.be/ark:/11975/163fb131-447e-56b5-90ad-d131f8b511ed,Foto's,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,Places,,,,,,,,,,1,id/place.place,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""76630a57-95f8-4f29-8293-8963bb6e071f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dd286f14-95c7-499d-b772-2e8909f3d6ce"", ""inverseOntologyProperty"": """"}]"
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Épreuves des caractères de la fonderie de J.L. de Boubers* (Jean-Louis de Boubers, Brussel 1776)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000093,referentienummer,False,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:104,brocade id,False,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:104/N,brocade url,False,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d64e3ec6-9a88-512b-b498-1256691440d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5e174c2-88ad-47c5-a1ca-571a14f0ffb6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:14,https://data.museumplantinmoretus.be/ark:/11975/177dc347-eab9-5aa9-9bed-bcc55aa5c471,Foto's,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,Places,,,,,,au::100141,,,,1,id/place.place,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4551848d-f7a5-4b3f-90b3-2b0a811a4187"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d745a20-bb48-4e06-8bca-efa31ef7d321"", ""inverseOntologyProperty"": """"}]"
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,2054,In Copyright,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,mpmph,Foto,e73_CreationActors,d2a1e3ec-f60a-5b72-a987-a56132888428,fo,photographers,au::4838,au::4838:1,au::4838g:1,,"dlod={""suggest"":[""/agents/corporate_entities/517666"",""au::4838"",""au::4838:1"",""ark:/83110/x0/d2a1e3ec-f60a-5b72-a987-a56132888428"",""De Dag [Dagblad]""],""name"":""De Dag [Dagblad]"",""ark"":""ark:/83110/x0/d2a1e3ec-f60a-5b72-a987-a56132888428"",""uri"":""/agents/corporate_entities/517666"",""id"":""au::4838:1"",""isCapacity"":false}",ark:/83110/x0/d2a1e3ec-f60a-5b72-a987-a56132888428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,mpmph,Foto,e73_CreationActors,42798d8a-4823-5ee0-95af-a23264d6dc00,av,originators (administrative),au::13308,au::13308:1,au::13308g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1423956"",""au::13308"",""au::13308:1"",""ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00"",""Museum Plantin-Moretus""],""name"":""Museum Plantin-Moretus"",""ark"":""ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00"",""uri"":""/agents/corporate_entities/1423956"",""id"":""au::13308:1"",""isCapacity"":false}",ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19390715,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1939-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,,,e73_DepictedItems,19180a17-86f1-50ca-842f-7bcc4add0f26,ow,,au::5346,au::5346:1,au::5346g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/572022"",""au::5346"",""au::5346:1"",""ark:/83110/x0/19180a17-86f1-50ca-842f-7bcc4add0f26"",""Jan Denucé""],""name"":""Jan Denucé"",""ark"":""ark:/83110/x0/19180a17-86f1-50ca-842f-7bcc4add0f26"",""uri"":""/agents/people/572022"",""id"":""au::5346:1"",""isCapacity"":false}",ark:/83110/x0/19180a17-86f1-50ca-842f-7bcc4add0f26,agent,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,,,e73_DepictedItems,ce83c643-99d7-529b-a64b-4ac724e0ce14,ow,,au::13050,au::13050:1,au::13050g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/1396350"",""au::13050"",""au::13050:1"",""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""Adolf Molter""],""name"":""Adolf Molter"",""ark"":""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""uri"":""/agents/people/1396350"",""id"":""au::13050:1"",""isCapacity"":false}",ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14,agent,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,,,e73_DepictedItems,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,ow,,au::2268,au::2268:1,au::2268g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/242676"",""au::2268"",""au::2268:1"",""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""Emmanuel de Bom""],""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/242676"",""id"":""au::2268:1"",""isCapacity"":false}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,agent,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,,,e73_DepictedItems,775f40a7-f614-586e-bdf3-1f0f051d712c,ow,,au::2561,au::2561:1,au::2561g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/274027"",""au::2561"",""au::2561:1"",""ark:/83110/x0/775f40a7-f614-586e-bdf3-1f0f051d712c"",""Herman F. Bouchery""],""name"":""Herman F. Bouchery"",""ark"":""ark:/83110/x0/775f40a7-f614-586e-bdf3-1f0f051d712c"",""uri"":""/agents/people/274027"",""id"":""au::2561:1"",""isCapacity"":false}",ark:/83110/x0/775f40a7-f614-586e-bdf3-1f0f051d712c,agent,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Academische zitting in het Museum Plantin-Moretus ter gelegenheid van de 25ste verjaring van Max Rooses' overlijden. Aan het woord: Jan Denucé. Naast hem v.l.n.r.: schepen Adolf Molter, Emmanuel De Bom en Herman F. Bouchery. 
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000006,referentienummer,False,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:14,brocade id,False,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:14/N,brocade url,False,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c69d0e47-9009-53bb-ad77-2e33fd199b30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b37c079e-fcb6-4e4d-80b9-7b435503aedf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,mpm,,,e73_OriginalBrocade,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,vb,,au::16015,au::16015:1,au::16015g:1,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1713605"",""au::16015"",""au::16015:1"",""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""Max Rooses""],""name"":""Max Rooses"",""ark"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""uri"":""/agents/people/1713605"",""id"":""au::16015:1"",""isCapacity"":false}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,agent,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:38,https://data.museumplantinmoretus.be/ark:/11975/1f65494d-9c65-535d-bcb1-a04cf80de46f,Foto's,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""98db2f39-0d01-4fb0-89ed-63a5c10b0865"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0642caf1-e23a-447d-be2e-5dd124ba39ec"", ""inverseOntologyProperty"": """"}]"
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Civilité Scheler: geschreven tekst met allerlei informatie over de Civilité
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000027,referentienummer,False,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:38,brocade id,False,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:38/N,brocade url,False,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ec05a67f-760c-5f02-a723-d48b9bf3441f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b54c9121-855d-4866-8ee9-a5dbb198b3d3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
